OBJECTID,School Name,District,DPI Unique ID,School Type,Agency Type,Grade Range,School Style,Choice School?,Full Address,School Website,Lowest Grade,Highest Grade,CESA,District ID,School Code,Choice Reporting Type,Virtual?,Physical Street Address,City,State,ZIP Code,County,Locale Code,Locale,Latitude,Longitude,Wisconsin State Assembly,Wisconsin State Senate,US Congressional,x,y
663,Trinity Lutheran Grade School,Menasha Joint,S34308420,Combined Elementary/Secondary School,Private school,K4-08,Unknown,No,"300 Broad St  Menasha, WI 54952-3077",https://www.trinitymenasha.com,K4,08,6,3430,8420,,No,300 Broad St,Menasha,WI,54952-3077,Winnebago,22,Suburb - Midsize,44.20236399,-88.45228698,53,18,6,643664.4252,415514
664,Trinity Lutheran School,Mequon-Thiensville,S34798430,Elementary School,Private school,K4-08,Unknown,Yes,"10729 W Freistadt Rd  Mequon, WI 53097-2503",https://trinitymequon.org/school/,K4,08,1,3479,8430,All Students,No,10729 W Freistadt Rd,Mequon,WI,53097-2503,Ozaukee,41,Rural - Fringe,43.233146,-88.047201,22,8,6,678568.2401,308557.102299999
665,Trinity Lutheran School,Wausau,S62238480,Combined Elementary/Secondary School,Private school,K4-08,Unknown,Yes,"501 Stewart Ave  Wausau, WI 54401-4562",https://www.trinityonstewart.org,K4,08,9,6223,8480,All Students,No,501 Stewart Ave,Wausau,WI,54401-4562,Marathon,13,City - Small,44.95892052,-89.64234239,85,29,7,548209.0267,498449.2202
666,Trinity Lutheran School,Racine Unified,S46208540,Elementary School,Private school,K4-08,Unknown,Yes,"2065 Geneva St  Racine, WI 53402-4627",https://www.trinityracine.com,K4,08,1,4620,8540,All Students,No,2065 Geneva St,Racine,WI,53402-4627,Racine,13,City - Small,42.74721194,-87.7937125,62,21,1,700569.8877,255104.1392
667,Trinity Lutheran School,Marinette,S33118520,Elementary School,Private school,K4-08,Unknown,Yes,"1216 Colfax St  Marinette, WI 54143-2393",https://www.trinitymarinette.com,K4,08,8,3311,8520,Voucher Students,No,1216 Colfax St,Marinette,WI,54143-2393,Marinette,32,Town - Distant,45.09295,-87.62601699,36,12,8,706803.3089,516017.7698
668,Trinity Lutheran School,Hilbert,S25348400,Elementary School,Private school,K4-08,Unknown,Yes,"N6081 W River Rd  Hilbert, WI 54129-9428",https://trinityrantoul.org,K4,08,7,2534,8400,Voucher Students,No,N6081 W River Rd,Hilbert,WI,54129-9428,Calumet,42,Rural - Distant,44.10927998,-88.094155,3,1,8,672519.6122,405776.3594
669,Trinity Lutheran School,Athens,S01968380,Elementary School,Private school,K4-08,Unknown,Yes,"301 Elm St  Athens, WI 54411",https://www.trinityathens.net,K4,08,9,0196,8380,Voucher Students,No,301 Elm St,Athens,WI,54411,Marathon,42,Rural - Distant,45.03462415,-90.07618383,69,23,7,513999.1663,506799.5393
670,Trinity Lutheran School,Waukesha,S61748547,Elementary School,Private school,K4-08,Unknown,Yes,"1060 White Rock Ave  Waukesha, WI 53186-3899",https://www.trinitywaukesha.com,K4,08,1,6174,8547,All Students,No,1060 White Rock Ave,Waukesha,WI,53186-3899,Waukesha,13,City - Small,43.01481201,-88.22524101,82,28,5,664624.5696,283987.933499999
671,Trinity Lutheran School,Minocqua J1,S36408525,Elementary School,Private school,K4-08,Unknown,No,"8781 Brunswick Rd  Minocqua, WI 54548-9322",https://www.trinityminocqua.org,K4,08,9,3640,8525,,No,8781 Brunswick Rd,Minocqua,WI,54548-9322,Oneida,43,Rural - Remote,45.89011099,-89.68548497,34,12,7,544401.7892,601886.275800001
672,Trinity Lutheran School,Sheboygan Area,S52718460,Elementary School,Private school,K4-08,Unknown,Yes,"824 Wisconsin Ave  Sheboygan, WI 53081-4030",https://www.trinitysheboygan.org,K4,08,7,5271,8460,Voucher Students,No,824 Wisconsin Ave,Sheboygan,WI,53081-4030,Sheboygan,13,City - Small,43.75342402,-87.71415798,26,9,6,704024.8284,367026.0944
673,Trinity Lutheran School,West Bend,S63078490,Elementary School,Private school,K4-08,Unknown,Yes,"1268 Pleasant Valley Dr  West Bend, WI 53095-9768",https://www.trinityels.org,K4,08,6,6307,8490,Voucher Students,No,1268 Pleasant Valley Dr,West Bend,WI,53095-9768,Washington,42,Rural - Distant,43.35211811,-88.10061409,58,20,5,673930.5037,321669.965399999
674,Trinity Lutheran School,Oshkosh Area,S41798530,Elementary School,Private school,K4-08,Unknown,Yes,"819 School Ave  Oshkosh, WI 54901-5398",https://www.trinityoshkosh.org,K4,08,6,4179,8530,All Students,No,819 School Ave,Oshkosh,WI,54901-5398,Winnebago,13,City - Small,44.01596501,-88.526928,54,18,6,638071.0331,394700.817399999
675,Trinity Lutheran School,Wisconsin Dells,S66788500,Elementary School,Private school,K4-06,Unknown,No,"728 Church St  Wisconsin Dells, WI 53965-1517",https://www.trinitydells.org,K4,06,5,6678,8500,,No,728 Church St,Wisconsin Dells,WI,53965-1517,Columbia,32,Town - Distant,43.62690099,-89.76872104,41,14,6,538658.3889,350460.896500001
676,Trinity Lutheran School,Merrill Area,S35008440,Elementary School,Private school,K4-08,Unknown,Yes,"611 W Main St  Merrill, WI 54452-2289",https://trinitymerrill.org,K4,08,9,3500,8440,All Students,No,611 W Main St,Merrill,WI,54452-2289,Lincoln,32,Town - Distant,45.17862399,-89.707882,35,12,7,542951.7178,522835.0743
677,Trinity Lutheran School,Racine Unified,S46208505,Elementary School,Private school,KG-08,Unknown,Yes,"7900 Nicholson Rd  Caledonia, WI 53108-9679",https://www.trinitycaledonia.org,KG,08,1,4620,8505,Voucher Students,No,7900 Nicholson Rd,Caledonia,WI,53108-9679,Racine,41,Rural - Fringe,42.82733101,-87.89562602,63,21,1,692006.5647,263788.283600001
678,Trinity St Luke's Lutheran School,Watertown Unified,S61258549,Elementary School,Private school,K4-08,Unknown,Yes,"801 S 5th St  Watertown, WI 53094-4698",https://www.tslwels.org,K4,08,2,6125,8549,Voucher Students,No,801 S 5th St,Watertown,WI,53094-4698,Jefferson,31,Town - Fringe,43.18802601,-88.72115899,38,13,5,623918.3805,302488.8893
679,TRIO Young Scholars,Oshkosh Area,S41791881,Elementary School,Private school,K4-02,Unknown,No,"2800 Universal  St  Oshkosh, WI 54904",,K4,02,6,4179,1881,,No,2800 Universal  St,Oshkosh,WI,54904,Winnebago,13,City - Small,43.98589099,-88.59259703,55,19,6,632864.4388,391268.568499999
680,Tuckertown Amish School,Weston,S63541593,Elementary School,Private school,01-08,Unknown,No,"33832 State Hwy 154  Hillpoint, WI 53937-7309",,01,08,3,6354,1593,,No,33832 State Hwy 154,Hillpoint,WI,53937-7309,Richland,42,Rural - Distant,43.39015799,-90.19816097,41,14,3,503950.7952,324161.7261
681,Twin Lakes Amish School,New Auburn,S39201311,Elementary School,Private school,01-08,Unknown,No,"591 29 3/4 St  New Auburn, WI 54757",,01,08,10,3920,1311,,No,591 29 3/4 St,New Auburn,WI,54757,Barron,42,Rural - Distant,45.29093802,-91.54814301,67,23,7,398601.8604,536436.495100001
682,Universal Scholars Academy,Milwaukee,S36191868,Elementary School,Private school,K4-05,Unknown,Yes,"5310 W North Ave  Milwaukee, WI 53208",,K4,05,1,3619,1868,All Students,No,5310 W North Ave,Milwaukee,WI,53208,Milwaukee,11,City - Large,43.06093498,-87.98036496,17,6,4,684456.7194,289561.0041
683,University Lake School,Arrowhead UHS,S24508600,Combined Elementary/Secondary School,Private school,K4-12,Unknown,No,"4024 Nagawicka Rd  Hartland, WI 53029",https://www.universitylake.org,K4,12,1,2450,8600,,No,4024 Nagawicka Rd,Hartland,WI,53029,Waukesha,41,Rural - Fringe,43.09819602,-88.37838601,97,33,5,651965.6068,292995.5244
684,Utica Christian School,Cambridge,S08968606,Combined Elementary/Secondary School,Private school,K4-12,Unknown,No,"2095 County Road W  Stoughton, WI 53589",https://ucswi.org,K4,12,2,0896,8606,,No,2095 County Road W,Stoughton,WI,53589,Dane,42,Rural - Distant,42.962549,-89.12390399,46,16,2,591452.6989,277028.2579
685,Valley Christian School,Osceola,S41658608,Combined Elementary/Secondary School,Private school,KG-12,Unknown,Yes,"933A 248th St  Osceola, WI 54020-4221",https://www.valley-christian.org,KG,12,11,4165,8608,Voucher Students,No,933A 248th St,Osceola,WI,54020-4221,Polk,42,Rural - Distant,45.34417107,-92.66721621,75,25,7,311045.7004,544645.5239
686,Valley Christian School,Oshkosh Area,S41791229,Combined Elementary/Secondary School,Private school,K4-12,Unknown,Yes,"3450 Vinland Rd  Oshkosh, WI 54901-1122",https://www.ValleyChristianOshkosh.com,K4,12,6,4179,1229,All Students,No,3450 Vinland Rd,Oshkosh,WI,54901-1122,Winnebago,13,City - Small,44.06347809,-88.55189587,54,18,6,635977.0309,399942.630100001
687,Valley Christian School,Neenah Joint,S38921877,Combined Elementary/Secondary School,Private school,KG-08,Unknown,Yes,"1450 Oakridge Rd  Neenah, WI 54956",https://www.valleychristianoshkosh.com,KG,08,6,3892,1877,All Students,No,1450 Oakridge Rd,Neenah,WI,54956,Winnebago,13,City - Small,44.18677902,-88.49003002,53,18,6,640680.4923,413726.817399999
688,Vance Creek Amish School,Prairie Farm Public,S45571772,Elementary School,Private school,01-08,Unknown,No,"557 1/2 Ave  Prairie Farm, WI 54762-9224",,01,08,11,4557,1772,,No,557 1/2 Ave,Prairie Farm,WI,54762-9224,Barron,43,Rural - Remote,45.21717299,-92.04332497,67,23,7,359564.481,529106.9932
689,Victory Christian Academy,Milwaukee,S36191796,Combined Elementary/Secondary School,Private school,K4-12,Unknown,Yes,"2840 S 10th St  Milwaukee, WI 53215-3919",https://www.vcaschool.org,K4,12,1,3619,1796,All Students,No,2840 S 10th St,Milwaukee,WI,53215-3919,Milwaukee,11,City - Large,42.99255998,-87.92479404,8,3,4,689169.6777,282078.1461
690,Victory Home for Boys,Wausaukee,S62308624,High School,Private school,07-12,Unknown,No,"W4705 Wallace Rd  Amberg, WI 54102-9037",,07,12,8,6230,8624,,No,W4705 Wallace Rd,Amberg,WI,54102-9037,Marinette,43,Rural - Remote,45.52906998,-87.83194501,36,12,8,689295.3241,564012.356699999
691,Visions Junior/Senior High School Homme Youth and Family Programs,Wittenberg-Birnamwood,S66921357,Combined Elementary/Secondary School,Private school,05-12,Unknown,No,"W18105 Hemlock Rd  Wittenberg, WI 54499",https://lsswis.org,05,12,8,6692,1357,,No,W18105 Hemlock Rd,Wittenberg,WI,54499,Shawano,42,Rural - Distant,44.84092801,-89.16402598,87,29,8,586069.6122,485619.651699999
692,Walnut Grove Amish School,Weston,S63541596,Elementary School,Private school,01-08,Unknown,No,"33832 State Hwy 154  Hillpoint, WI 53937-7309",,01,08,3,6354,1596,,No,33832 State Hwy 154,Hillpoint,WI,53937-7309,Richland,42,Rural - Distant,43.39015799,-90.19816097,41,14,3,503950.7952,324161.7261
693,Waukesha Catholic School System,Waukesha,S61746060,Elementary School,Private school,K4-08,Unknown,Yes,"221 S Hartwell Ave  Waukesha, WI 53186",https://www.waukeshacatholic.org,K4,08,1,6174,6060,All Students,No,221 S Hartwell Ave,Waukesha,WI,53186,Waukesha,13,City - Small,42.99973598,-88.22056097,83,28,5,665041.4308,282321.779100001
694,Waukesha Christian Academy,Waukesha,S61748640,Combined Elementary/Secondary School,Private school,KG-12,Unknown,No,"W271S2470 Merrill Hills Rd  Waukesha, WI 53188",,KG,12,1,6174,8640,,No,W271S2470 Merrill Hills Rd,Waukesha,WI,53188,Waukesha,21,Suburb - Large,42.99995999,-88.29004502,82,28,5,659377.1821,282228.998600001
695,Waupaca Christian Academy,Waupaca,S61950660,Combined Elementary/Secondary School,Private school,K4-12,Unknown,Yes,"1500 Roman Rd  Waupaca, WI 54981-2064",https://www.waupacaeagles.com,K4,12,5,6195,0660,Voucher Students,No,1500 Roman Rd,Waupaca,WI,54981-2064,Waupaca,32,Town - Distant,44.34310599,-89.06425502,57,19,8,594588.9154,430407.759299999
696,Wayland Academy,Beaver Dam Unified,S03368670,High School,Private school,09-12,Unknown,No,"101 N University Ave  Beaver Dam, WI 53916-2253",https://www.wayland.org,09,12,6,0336,8670,,No,101 N University Ave,Beaver Dam,WI,53916-2253,Dodge,32,Town - Distant,43.457448,-88.82741001,37,13,6,614864.1658,332283.3837
697,Westside Christian School,Middleton-Cross Plains Area,S35491256,Elementary School,Private school,K4-08,Unknown,Yes,"6815 Schneider Rd  Middleton, WI 53562",https://www.westside-christian.org,K4,08,2,3549,1256,All Students,No,6815 Schneider Rd,Middleton,WI,53562,Dane,21,Suburb - Large,43.11981701,-89.51699597,81,27,2,559292.3103,294233.616699999
698,Wingra School Inc,Madison Metropolitan,S32698690,Elementary School,Private school,KG-08,Unknown,No,"718 Gilmore St  Madison, WI 53711-1995",https://www.wingraschool.org,KG,08,2,3269,8690,,No,718 Gilmore St,Madison,WI,53711-1995,Dane,11,City - Large,43.054804,-89.434137,77,26,2,566081.5992,287056.0699
699,Wings to Soar Online Academy,Madison Metropolitan,S32691414,Combined Elementary/Secondary School,Private school,KG-12,Unknown,No,"1109 Mendota St  Madison, WI 53714",https://wingstosoaronline.com,KG,12,2,3269,1414,,No,1109 Mendota St,Madison,WI,53714,Dane,11,City - Large,43.11441601,-89.31609299,48,16,2,575640.6786,293747.591800001
700,Winnebago Lutheran Academy,Fond du Lac,S18628700,High School,Private school,09-12,Unknown,Yes,"475 E Merrill Ave  Fond du Lac, WI 54935-3790",https://www.wlavikings.org,09,12,6,1862,8700,Voucher Students,No,475 E Merrill Ave,Fond du Lac,WI,54935-3790,Fond du Lac,13,City - Small,43.78129258,-88.42812586,60,20,6,646486.3214,368782.5955
701,Wisconsin Academy,Columbus,S11838710,Combined Elementary/Secondary School,Private school,01-12,Unknown,Yes,"N2355 DuBorg Rd  Columbus, WI 53925-9520",https://www.wisacad.org,01,12,5,1183,8710,Voucher Students,No,N2355 DuBorg Rd,Columbus,WI,53925-9520,Columbia,41,Rural - Fringe,43.36601899,-89.05009999,42,14,6,596963.8325,321899.986300001
702,Wisconsin Institute for Torah Study,Milwaukee,S36198705,High School,Private school,09-12,Unknown,Yes,"3288 N Lake Dr  Milwaukee, WI 53211-3124",,09,12,1,3619,8705,Voucher Students,No,3288 N Lake Dr,Milwaukee,WI,53211-3124,Milwaukee,11,City - Large,43.07741502,-87.87025601,19,7,4,693376.5741,291612.969599999
703,Wisconsin Lutheran High School,Milwaukee,S36198720,High School,Private school,09-12,Unknown,Yes,"330 N Glenview Ave  Milwaukee, WI 53213-3326",https://www.wlhs.org,09,12,1,3619,8720,All Students,No,330 N Glenview Ave,Milwaukee,WI,53213-3326,Milwaukee,11,City - Large,43.03441765,-88.01570605,14,5,4,681648.4973,286547.467
704,Wisconsin Lutheran School,Racine Unified,S46208722,Elementary School,Private school,K4-08,Unknown,Yes,"734 Villa St  Racine, WI 53403-1144",https://www.wisconsinlutheranschool.org,K4,08,1,4620,8722,All Students,No,734 Villa St,Racine,WI,53403-1144,Racine,13,City - Small,42.72485951,-87.78760429,62,21,1,701134.9007,252634.997
705,Wolf River Lutheran High School,Shawano,S52641391,High School,Private school,09-12,Unknown,Yes,"W7467 River Bend Rd  Shawano, WI 54166",https://www.wrlhs.org,09,12,8,5264,1391,Voucher Students,No,W7467 River Bend Rd,Shawano,WI,54166,Shawano,41,Rural - Fringe,44.75698698,-88.61645804,6,2,8,629504.3329,476886.309
706,Woodland Academy Lake Country Inc,Lake Country,S38621726,Combined Elementary/Secondary School,Private school,04-12,Unknown,No,"N44W32882 Watertown Plank Rd  Nashotah, WI 53058-9305",https://www.woodlandacademylc.org,04,12,1,3862,1726,,No,N44W32882 Watertown Plank Rd,Nashotah,WI,53058-9305,Waukesha,21,Suburb - Large,43.09954999,-88.40049596,99,33,5,650163.4164,293111.320499999
707,Wyldewood Christian School,Oshkosh Area,S41798737,Combined Elementary/Secondary School,Private school,K4-12,Unknown,Yes,"3030 Witzel Ave  Oshkosh, WI 54904-9371",https://wyldewoodchristianschool.org,K4,12,6,4179,8737,Voucher Students,No,3030 Witzel Ave,Oshkosh,WI,54904-9371,Winnebago,23,Suburb - Small,44.01933298,-88.60923896,55,19,6,631467.2099,394960.3018
708,Xavier Elementary: Marquette Street,Appleton Area,S01477595,Elementary School,Private school,K4-04,Unknown,Yes,"500 W Marquette St  Appleton, WI 54911-1917",https://www.xaviercatholicschools.org,K4,04,6,0147,7595,Voucher Students,No,500 W Marquette St,Appleton,WI,54911-1917,Outagamie,13,City - Small,44.28283999,-88.41245903,52,18,8,646673.9119,424513.4882
709,Xavier Elementary: McDonald Street,Appleton Area,S01477965,Elementary School,Private school,K4-04,Unknown,Yes,"1810 N McDonald St  Appleton, WI 54911-3498",https://www.xaviercatholicschools.org,K4,04,6,0147,7965,Voucher Students,No,1810 N McDonald St,Appleton,WI,54911-3498,Outagamie,13,City - Small,44.27880502,-88.38573602,52,18,8,648815.0421,424106.9156
710,Xavier High School,Appleton Area,S01478750,High School,Private school,09-12,Unknown,Yes,"1600 W Prospect Ave  Appleton, WI 54914-5199",https://www.xaviercatholicschools.org,09,12,6,0147,8750,Voucher Students,No,1600 W Prospect Ave,Appleton,WI,54914-5199,Outagamie,13,City - Small,44.24930801,-88.43370003,52,18,8,645050.1133,420756.376399999
711,Xavier Middle School,Appleton Area,S01475230,Middle School,Private school,05-08,Unknown,Yes,"2626 N Oneida St  Appleton, WI 54911-2099",https://www.xaviercatholicschools.org,05,08,6,0147,5230,Voucher Students,No,2626 N Oneida St,Appleton,WI,54911-2099,Outagamie,13,City - Small,44.28639601,-88.40461298,52,18,8,647292.291,424920.6161
712,Yeshiva Elementary School,Milwaukee,S36198740,Elementary School,Private school,K4-08,Unknown,Yes,"5115 W Keefe Ave  Milwaukee, WI 53216-3228",https://yesmilwaukee.org,K4,08,1,3619,8740,All Students,No,5115 W Keefe Ave,Milwaukee,WI,53216-3228,Milwaukee,11,City - Large,43.08228,-87.97772701,17,6,4,684614.3707,291936.6392
713,Youth Initiative High,Viroqua Area,S59851080,High School,Private school,09-12,Unknown,No,"500 E Jefferson St  Viroqua, WI 54665-1731",https://www.yihs.net,09,12,4,5985,1080,,No,500 E Jefferson St,Viroqua,WI,54665-1731,Vernon,32,Town - Distant,43.55584198,-90.88339396,96,32,3,448648.315,342922.149800001
714,Zion Lutheran Grade School,Rhinelander,S47818810,Elementary School,Private school,K4-08,Unknown,No,"26 W Frederick St  Rhinelander, WI 54501-3198",https://www.zionrhinelander.org,K4,08,9,4781,8810,,No,26 W Frederick St,Rhinelander,WI,54501-3198,Oneida,33,Town - Remote,45.64043601,-89.41216703,34,12,7,565811.183,574266.751599999
715,Zion Lutheran School,South Milwaukee,S54398755,Elementary School,Private school,K4-08,Unknown,No,"3600 S Chicago Ave  South Milwaukee, WI 53172-3709",https://zionsouthmilwaukee.com,K4,08,1,5439,8755,,No,3600 S Chicago Ave,South Milwaukee,WI,53172-3709,Milwaukee,21,Suburb - Large,42.89625699,-87.86561202,20,7,1,694265.874,271504.3353
716,Zion Lutheran School of Wayside,Reedsville,S47608843,Combined Elementary/Secondary School,Private school,K4-08,Unknown,Yes,"8374 County Road W  Greenleaf, WI 54126-9468",https://www.zionwayside.org,K4,08,7,4760,8843,Voucher Students,No,8374 County Road W,Greenleaf,WI,54126-9468,Brown,42,Rural - Distant,44.24893945,-87.95020877,2,1,8,683652.4688,421565.7071
717,Zion Lutheran School,Hartland-Lakeside J3,S24608835,Elementary School,Private school,K4-08,Unknown,Yes,"1023 E Capitol Dr  Hartland, WI 53029-2213",https://www.zionhartland.org,K4,08,1,2460,8835,Voucher Students,No,1023 E Capitol Dr,Hartland,WI,53029-2213,Waukesha,21,Suburb - Large,43.10361702,-88.33176,99,33,5,655748.0847,293671.996400001
718,Zion Lutheran School,Columbus,S11838820,Elementary School,Private school,K4-08,Unknown,No,"822 Western Ave  Columbus, WI 53925-1600",https://zioncolumbus.org,K4,08,5,1183,8820,,No,822 Western Ave,Columbus,WI,53925-1600,Columbia,32,Town - Distant,43.33404299,-89.03185502,42,14,6,598483.299,318365.8499
719,Zion Lutheran School,Hamilton,S24208800,Elementary School,Private school,K4-08,Unknown,Yes,"N48W18700 Lisbon Rd  Menomonee Falls, WI 53051-6416",https://zioninthefalls.org,K4,08,1,2420,8800,All Students,No,N48W18700 Lisbon Rd,Menomonee Falls,WI,53051-6416,Waukesha,21,Suburb - Large,43.106038,-88.14396102,24,8,5,671024.0597,294262.1184
720,Peace Thru Christ Lutheran School,Middleton-Cross Plains Area,S35491286,Elementary School,Private school,KG-08,Unknown,No,"3232 West Point Rd  Middleton, WI 53562-2423",https://school.peacethruchrist.org,KG,08,2,3549,1286,,No,3232 West Point Rd,Middleton,WI,53562-2423,Dane,21,Suburb - Large,43.11127563,-89.46617932,81,27,2,563432.2859,293310.162
